"","sub","decision","reward","effort","agent","success","grupo","tasa_fallo_self","tasa_fallo_other","zeros_SELF","zeros_OTHER","AIM_2","AIM_3","AIM_4","AIM_num","trail"
"1501",3228,1,1,1,0,0,1,0,0,0,4.17,1,1,1,1,13
"1502",3228,1,2,1,0,0,1,0,0,0,4.17,1,1,1,1,14
"1503",3228,1,3,1,0,0,1,0,0,0,4.17,1,1,1,1,15
"1504",3228,1,1,2,0,0,1,0,0,0,4.17,1,1,1,1,16
"1505",3228,1,2,2,0,0,1,0,0,0,4.17,1,1,1,1,17
"1506",3228,1,3,2,0,0,1,0,0,0,4.17,1,1,1,1,18
"1507",3228,1,1,3,0,0,1,0,0,0,4.17,1,1,1,1,19
"1508",3228,1,2,3,0,0,1,0,0,0,4.17,1,1,1,1,20
"1509",3228,1,3,3,0,0,1,0,0,0,4.17,1,1,1,1,21
"1510",3228,1,1,4,0,0,1,0,0,0,4.17,1,1,1,1,22
"1511",3228,1,2,4,0,0,1,0,0,0,4.17,1,1,1,1,23
"1512",3228,1,3,4,0,0,1,0,0,0,4.17,1,1,1,1,24
"1513",3228,1,1,1,1,0,1,0,0,0,4.17,1,1,1,1,25
"1514",3228,1,2,1,1,0,1,0,0,0,4.17,1,1,1,1,26
"1515",3228,1,3,1,1,0,1,0,0,0,4.17,1,1,1,1,27
"1516",3228,1,1,2,1,0,1,0,0,0,4.17,1,1,1,1,28
"1517",3228,1,2,2,1,0,1,0,0,0,4.17,1,1,1,1,29
"1518",3228,1,3,2,1,0,1,0,0,0,4.17,1,1,1,1,30
"1519",3228,1,1,3,1,0,1,0,0,0,4.17,1,1,1,1,31
"1520",3228,1,2,3,1,0,1,0,0,0,4.17,1,1,1,1,32
"1521",3228,1,3,3,1,0,1,0,0,0,4.17,1,1,1,1,33
"1522",3228,1,1,4,1,0,1,0,0,0,4.17,1,1,1,1,34
"1523",3228,1,2,4,1,0,1,0,0,0,4.17,1,1,1,1,35
"1524",3228,1,3,4,1,0,1,0,0,0,4.17,1,1,1,1,36
"1525",3228,1,1,1,1,0,1,0,0,0,4.17,1,1,1,1,37
"1526",3228,0,2,1,1,0,1,0,0,0,4.17,1,1,1,1,38
"1527",3228,1,3,1,1,0,1,0,0,0,4.17,1,1,1,1,39
"1528",3228,0,1,2,1,0,1,0,0,0,4.17,1,1,1,1,40
"1529",3228,1,2,2,1,0,1,0,0,0,4.17,1,1,1,1,41
"1530",3228,1,3,2,1,0,1,0,0,0,4.17,1,1,1,1,42
"1531",3228,1,1,3,1,0,1,0,0,0,4.17,1,1,1,1,43
"1532",3228,1,2,3,1,0,1,0,0,0,4.17,1,1,1,1,44
"1533",3228,2,3,3,1,0,1,0,0,0,4.17,1,1,1,1,45
"1534",3228,1,1,4,1,0,1,0,0,0,4.17,1,1,1,1,46
"1535",3228,1,2,4,1,0,1,0,0,0,4.17,1,1,1,1,47
"1536",3228,1,3,4,1,0,1,0,0,0,4.17,1,1,1,1,48
"1537",3472,1,1,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,1
"1538",3472,1,2,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,2
"1539",3472,1,3,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,3
"1540",3472,1,1,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,4
"1541",3472,1,2,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,5
"1542",3472,2,3,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,6
"1543",3472,1,1,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,7
"1544",3472,1,2,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,8
"1545",3472,1,3,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,9
"1546",3472,1,1,4,0,0,0,4.35,4.35,4.17,0,1,2,2,3,10
"1547",3472,1,2,4,0,1,0,4.35,4.35,4.17,0,1,2,2,3,11
"1548",3472,1,3,4,0,0,0,4.35,4.35,4.17,0,1,2,2,3,12
"1549",3472,1,1,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,13
"1550",3472,1,2,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,14
"1551",3472,1,3,1,0,0,0,4.35,4.35,4.17,0,1,2,2,3,15
"1552",3472,1,1,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,16
"1553",3472,1,2,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,17
"1554",3472,1,3,2,0,0,0,4.35,4.35,4.17,0,1,2,2,3,18
"1555",3472,1,1,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,19
"1556",3472,1,2,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,20
"1557",3472,1,3,3,0,0,0,4.35,4.35,4.17,0,1,2,2,3,21
"1558",3472,1,1,4,0,0,0,4.35,4.35,4.17,0,1,2,2,3,22
"1559",3472,1,2,4,0,0,0,4.35,4.35,4.17,0,1,2,2,3,23
"1560",3472,1,3,4,0,0,0,4.35,4.35,4.17,0,1,2,2,3,24
"1561",3472,1,1,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,25
"1562",3472,1,2,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,26
"1563",3472,1,3,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,27
"1564",3472,1,1,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,28
"1565",3472,1,2,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,29
"1566",3472,1,3,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,30
"1567",3472,1,1,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,31
"1568",3472,1,2,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,32
"1569",3472,1,3,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,33
"1570",3472,1,1,4,1,0,0,4.35,4.35,4.17,0,1,2,2,3,34
"1571",3472,1,2,4,1,0,0,4.35,4.35,4.17,0,1,2,2,3,35
"1572",3472,1,3,4,1,0,0,4.35,4.35,4.17,0,1,2,2,3,36
"1573",3472,1,1,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,37
"1574",3472,1,2,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,38
"1575",3472,1,3,1,1,0,0,4.35,4.35,4.17,0,1,2,2,3,39
"1576",3472,1,1,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,40
"1577",3472,1,2,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,41
"1578",3472,1,3,2,1,0,0,4.35,4.35,4.17,0,1,2,2,3,42
"1579",3472,1,1,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,43
"1580",3472,1,2,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,44
"1581",3472,1,3,3,1,0,0,4.35,4.35,4.17,0,1,2,2,3,45
"1582",3472,0,1,4,1,0,0,4.35,4.35,4.17,0,1,2,2,3,46
"1583",3472,1,2,4,1,1,0,4.35,4.35,4.17,0,1,2,2,3,47
"1584",3472,1,3,4,1,0,0,4.35,4.35,4.17,0,1,2,2,3,48
"1585",3624,1,1,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,1
"1586",3624,1,2,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,2
"1587",3624,1,3,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,3
"1588",3624,0,1,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,4
"1589",3624,1,2,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,5
"1590",3624,1,3,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,6
"1591",3624,2,1,3,0,0,0,7.14,0,12.5,4.17,2,3,4,6,7
"1592",3624,2,2,3,0,0,0,7.14,0,12.5,4.17,2,3,4,6,8
"1593",3624,1,3,3,0,0,0,7.14,0,12.5,4.17,2,3,4,6,9
"1594",3624,0,1,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,10
"1595",3624,2,2,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,11
"1596",3624,1,3,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,12
"1597",3624,0,1,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,13
"1598",3624,1,2,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,14
"1599",3624,1,3,1,0,0,0,7.14,0,12.5,4.17,2,3,4,6,15
"1600",3624,0,1,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,16
"1601",3624,1,2,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,17
"1602",3624,1,3,2,0,0,0,7.14,0,12.5,4.17,2,3,4,6,18
"1603",3624,0,1,3,0,0,0,7.14,0,12.5,4.17,2,3,4,6,19
"1604",3624,1,2,3,0,1,0,7.14,0,12.5,4.17,2,3,4,6,20
"1605",3624,1,3,3,0,0,0,7.14,0,12.5,4.17,2,3,4,6,21
"1606",3624,0,1,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,22
"1607",3624,1,2,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,23
"1608",3624,0,3,4,0,0,0,7.14,0,12.5,4.17,2,3,4,6,24
"1609",3624,1,1,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,25
"1610",3624,1,2,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,26
"1611",3624,1,3,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,27
"1612",3624,0,1,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,28
"1613",3624,0,2,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,29
"1614",3624,1,3,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,30
"1615",3624,0,1,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,31
"1616",3624,2,2,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,32
"1617",3624,0,3,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,33
"1618",3624,0,1,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,34
"1619",3624,0,2,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,35
"1620",3624,1,3,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,36
"1621",3624,0,1,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,37
"1622",3624,0,2,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,38
"1623",3624,1,3,1,1,0,0,7.14,0,12.5,4.17,2,3,4,6,39
"1624",3624,0,1,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,40
"1625",3624,1,2,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,41
"1626",3624,1,3,2,1,0,0,7.14,0,12.5,4.17,2,3,4,6,42
"1627",3624,0,1,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,43
"1628",3624,0,2,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,44
"1629",3624,1,3,3,1,0,0,7.14,0,12.5,4.17,2,3,4,6,45
"1630",3624,0,1,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,46
"1631",3624,0,2,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,47
"1632",3624,1,3,4,1,0,0,7.14,0,12.5,4.17,2,3,4,6,48
"1633",3694,2,1,1,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,1
"1634",3694,1,2,1,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,2
"1635",3694,1,3,1,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,3
"1636",3694,1,1,2,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,4
"1637",3694,1,2,2,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,5
"1638",3694,1,3,2,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,6
"1639",3694,1,1,3,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,7
"1640",3694,1,2,3,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,8
"1641",3694,0,3,3,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,9
"1642",3694,1,1,4,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,10
"1643",3694,1,2,4,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,11
"1644",3694,1,3,4,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,12
"1645",3694,1,1,1,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,13
"1646",3694,1,2,1,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,14
"1647",3694,1,3,1,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,15
"1648",3694,1,1,2,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,16
"1649",3694,1,2,2,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,17
"1650",3694,1,3,2,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,18
"1651",3694,1,1,3,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,19
"1652",3694,1,2,3,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,20
"1653",3694,1,3,3,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,21
"1654",3694,1,1,4,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,22
"1655",3694,1,2,4,0,0,1,40.91,71.43,4.17,33.33,1,1,1,2,23
"1656",3694,1,3,4,0,1,1,40.91,71.43,4.17,33.33,1,1,1,2,24
"1657",3694,2,1,1,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,25
"1658",3694,1,2,1,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,26
"1659",3694,1,3,1,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,27
"1660",3694,2,1,2,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,28
"1661",3694,1,2,2,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,29
"1662",3694,2,3,2,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,30
"1663",3694,2,1,3,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,31
"1664",3694,1,2,3,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,32
"1665",3694,0,3,3,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,33
"1666",3694,2,1,4,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,34
"1667",3694,0,2,4,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,35
"1668",3694,2,3,4,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,36
"1669",3694,2,1,1,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,37
"1670",3694,1,2,1,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,38
"1671",3694,1,3,1,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,39
"1672",3694,2,1,2,1,0,1,40.91,71.43,4.17,33.33,1,1,1,2,40
"1673",3694,1,2,2,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,41
"1674",3694,1,3,2,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,42
"1675",3694,1,1,3,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,43
"1676",3694,1,2,3,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,44
"1677",3694,1,3,3,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,45
"1678",3694,1,1,4,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,46
"1679",3694,1,2,4,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,47
"1680",3694,1,3,4,1,1,1,40.91,71.43,4.17,33.33,1,1,1,2,48
"1681",3771,1,1,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,1
"1682",3771,1,2,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,2
"1683",3771,0,3,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,3
"1684",3771,1,1,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,4
"1685",3771,1,2,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,5
"1686",3771,1,3,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,6
"1687",3771,1,1,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,7
"1688",3771,1,2,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,8
"1689",3771,1,3,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,9
"1690",3771,1,1,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,10
"1691",3771,1,2,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,11
"1692",3771,1,3,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,12
"1693",3771,1,1,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,13
"1694",3771,1,2,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,14
"1695",3771,1,3,1,0,0,1,0,4.55,4.17,4.17,1,2,2,3,15
"1696",3771,1,1,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,16
"1697",3771,1,2,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,17
"1698",3771,1,3,2,0,0,1,0,4.55,4.17,4.17,1,2,2,3,18
"1699",3771,1,1,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,19
"1700",3771,1,2,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,20
"1701",3771,2,3,3,0,0,1,0,4.55,4.17,4.17,1,2,2,3,21
"1702",3771,1,1,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,22
"1703",3771,1,2,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,23
"1704",3771,1,3,4,0,0,1,0,4.55,4.17,4.17,1,2,2,3,24
"1705",3771,1,1,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,25
"1706",3771,1,2,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,26
"1707",3771,1,3,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,27
"1708",3771,1,1,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,28
"1709",3771,1,2,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,29
"1710",3771,0,3,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,30
"1711",3771,1,1,3,1,0,1,0,4.55,4.17,4.17,1,2,2,3,31
"1712",3771,1,2,3,1,0,1,0,4.55,4.17,4.17,1,2,2,3,32
"1713",3771,1,3,3,1,1,1,0,4.55,4.17,4.17,1,2,2,3,33
"1714",3771,1,1,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,34
"1715",3771,1,2,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,35
"1716",3771,1,3,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,36
"1717",3771,1,1,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,37
"1718",3771,1,2,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,38
"1719",3771,1,3,1,1,0,1,0,4.55,4.17,4.17,1,2,2,3,39
"1720",3771,1,1,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,40
"1721",3771,2,2,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,41
"1722",3771,1,3,2,1,0,1,0,4.55,4.17,4.17,1,2,2,3,42
"1723",3771,1,1,3,1,0,1,0,4.55,4.17,4.17,1,2,2,3,43
"1724",3771,1,2,3,1,0,1,0,4.55,4.17,4.17,1,2,2,3,44
"1725",3771,1,3,3,1,0,1,0,4.55,4.17,4.17,1,2,2,3,45
"1726",3771,1,1,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,46
"1727",3771,1,2,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,47
"1728",3771,1,3,4,1,0,1,0,4.55,4.17,4.17,1,2,2,3,48
"1729",3928,1,1,1,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,1
"1730",3928,1,2,1,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,2
"1731",3928,1,3,1,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,3
"1732",3928,2,1,2,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,4
"1733",3928,1,2,2,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,5
"1734",3928,2,3,2,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,6
"1735",3928,1,1,3,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,7
"1736",3928,1,2,3,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,8
"1737",3928,1,3,3,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,9
"1738",3928,2,1,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,10
"1739",3928,2,2,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,11
"1740",3928,0,3,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,12
"1741",3928,1,1,1,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,13
"1742",3928,1,2,1,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,14
"1743",3928,1,3,1,0,1,1,22.22,47.37,16.67,20.83,1,1,1,1,15
"1744",3928,0,1,2,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,16
"1745",3928,1,2,2,0,1,1,22.22,47.37,16.67,20.83,1,1,1,1,17
"1746",3928,1,3,2,0,1,1,22.22,47.37,16.67,20.83,1,1,1,1,18
"1747",3928,1,1,3,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,19
"1748",3928,1,2,3,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,20
"1749",3928,1,3,3,0,1,1,22.22,47.37,16.67,20.83,1,1,1,1,21
"1750",3928,1,1,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,22
"1751",3928,1,2,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,23
"1752",3928,1,3,4,0,0,1,22.22,47.37,16.67,20.83,1,1,1,1,24
"1753",3928,1,1,1,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,25
"1754",3928,1,2,1,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,26
"1755",3928,2,3,1,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,27
"1756",3928,1,1,2,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,28
"1757",3928,2,2,2,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,29
"1758",3928,1,3,2,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,30
"1759",3928,1,1,3,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,31
"1760",3928,1,2,3,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,32
"1761",3928,2,3,3,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,33
"1762",3928,1,1,4,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,34
"1763",3928,1,2,4,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,35
"1764",3928,1,3,4,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,36
"1765",3928,1,1,1,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,37
"1766",3928,1,2,1,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,38
"1767",3928,2,3,1,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,39
"1768",3928,2,1,2,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,40
"1769",3928,1,2,2,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,41
"1770",3928,1,3,2,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,42
"1771",3928,1,1,3,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,43
"1772",3928,1,2,3,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,44
"1773",3928,1,3,3,1,0,1,22.22,47.37,16.67,20.83,1,1,1,1,45
"1774",3928,1,1,4,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,46
"1775",3928,1,2,4,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,47
"1776",3928,1,3,4,1,1,1,22.22,47.37,16.67,20.83,1,1,1,1,48
"1777",4164,1,1,1,0,0,0,18.75,0,8.33,12.5,1,1,1,2,1
"1778",4164,1,2,1,0,0,0,18.75,0,8.33,12.5,1,1,1,2,2
"1779",4164,0,3,1,0,0,0,18.75,0,8.33,12.5,1,1,1,2,3
"1780",4164,0,1,2,0,0,0,18.75,0,8.33,12.5,1,1,1,2,4
"1781",4164,0,2,2,0,0,0,18.75,0,8.33,12.5,1,1,1,2,5
"1782",4164,0,3,2,0,0,0,18.75,0,8.33,12.5,1,1,1,2,6
"1783",4164,1,1,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,7
"1784",4164,0,2,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,8
"1785",4164,2,3,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,9
"1786",4164,2,1,4,0,0,0,18.75,0,8.33,12.5,1,1,1,2,10
"1787",4164,1,2,4,0,0,0,18.75,0,8.33,12.5,1,1,1,2,11
"1788",4164,0,3,4,0,0,0,18.75,0,8.33,12.5,1,1,1,2,12
"1789",4164,1,1,1,0,1,0,18.75,0,8.33,12.5,1,1,1,2,13
"1790",4164,1,2,1,0,0,0,18.75,0,8.33,12.5,1,1,1,2,14
"1791",4164,1,3,1,0,0,0,18.75,0,8.33,12.5,1,1,1,2,15
"1792",4164,1,1,2,0,1,0,18.75,0,8.33,12.5,1,1,1,2,16
"1793",4164,1,2,2,0,0,0,18.75,0,8.33,12.5,1,1,1,2,17
"1794",4164,1,3,2,0,0,0,18.75,0,8.33,12.5,1,1,1,2,18
"1795",4164,1,1,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,19
"1796",4164,1,2,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,20
"1797",4164,1,3,3,0,0,0,18.75,0,8.33,12.5,1,1,1,2,21
"1798",4164,1,1,4,0,1,0,18.75,0,8.33,12.5,1,1,1,2,22
"1799",4164,1,2,4,0,0,0,18.75,0,8.33,12.5,1,1,1,2,23
"1800",4164,1,3,4,0,0,0,18.75,0,8.33,12.5,1,1,1,2,24
"1801",4164,2,1,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,25
"1802",4164,1,2,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,26
"1803",4164,1,3,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,27
"1804",4164,2,1,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,28
"1805",4164,1,2,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,29
"1806",4164,1,3,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,30
"1807",4164,1,1,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,31
"1808",4164,1,2,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,32
"1809",4164,1,3,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,33
"1810",4164,2,1,4,1,0,0,18.75,0,8.33,12.5,1,1,1,2,34
"1811",4164,1,2,4,1,0,0,18.75,0,8.33,12.5,1,1,1,2,35
"1812",4164,1,3,4,1,0,0,18.75,0,8.33,12.5,1,1,1,2,36
"1813",4164,1,1,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,37
"1814",4164,1,2,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,38
"1815",4164,1,3,1,1,0,0,18.75,0,8.33,12.5,1,1,1,2,39
"1816",4164,1,1,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,40
"1817",4164,1,2,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,41
"1818",4164,1,3,2,1,0,0,18.75,0,8.33,12.5,1,1,1,2,42
"1819",4164,1,1,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,43
"1820",4164,1,2,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,44
"1821",4164,1,3,3,1,0,0,18.75,0,8.33,12.5,1,1,1,2,45
"1822",4164,1,1,4,1,0,0,18.75,0,8.33,12.5,1,1,1,2,46
